GRID Exact Cut ID,Easting,Northing,Borough
2900,519500,179500,Hounslow
2901,521500,179500,Hammersmith and Fulham
2902,521500,179500,Ealing
2903,521500,179500,Hounslow
2904,523500,179500,Hammersmith and Fulham
2905,523500,179500,Kensington and Chelsea
2906,525500,179500,Kensington and Chelsea
2907,527500,179500,Kensington and Chelsea
2908,527500,179500,City of Westminster
2909,535500,179500,Southwark
2910,535500,179500,Tower Hamlets
2911,537500,179500,Tower Hamlets
2912,539500,179500,Greenwich
2913,539500,179500,Newham
2914,541500,179500,Greenwich
2915,541500,179500,Newham
2916,543500,179500,Greenwich
2917,543500,179500,Newham
2918,545500,179500,Greenwich
2919,547500,179500,Greenwich
2920,547500,179500,Bexley
2921,549500,179500,Bexley
2922,551500,179500,Bexley
2923,551500,179500,Havering
2924,553500,179500,Non GLA
2925,553500,179500,Havering
2926,555500,179500,Non GLA
2927,557500,179500,Non GLA
2928,505500,178500,Non GLA
2929,505500,178500,Hillingdon
2930,507500,178500,Hillingdon
2931,509500,177500,Hillingdon
2932,511500,177500,Hounslow
2933,513500,177500,Hounslow
2934,515500,177500,Hounslow
2935,517500,177500,Hounslow
2936,517500,177500,Richmond
2937,519500,177500,Richmond
2938,519500,177500,Hounslow
2939,521500,177500,Richmond
2940,521500,177500,Hounslow
2941,523500,177500,Hammersmith and Fulham
2942,523500,177500,Richmond
2943,525500,177500,Kensington and Chelsea
2944,525500,177500,Hammersmith and Fulham
2945,527500,177500,Wandsworth
2946,527500,177500,Kensington and Chelsea
2947,529500,177500,Wandsworth
2948,529500,177500,Lambeth
2949,529500,177500,City of Westminster
2950,531500,177500,Southwark
2951,531500,177500,Lambeth
2952,533500,177500,Southwark
2953,535500,177500,Southwark
2954,535500,177500,Lewisham
2955,537500,177500,Lewisham
2956,537500,177500,Greenwich
2957,539500,177500,Greenwich
2958,541500,177500,Greenwich
2959,543500,177500,Greenwich
2960,545500,177500,Bexley
2961,545500,177500,Greenwich
2962,547500,177500,Greenwich
2963,547500,177500,Bexley
2964,549500,177500,Bexley
2965,551500,177500,Bexley
2966,553500,177500,Non GLA
2967,553500,177500,Bexley
2968,504500,176500,Non GLA
2969,504500,176500,Hillingdon
2970,506500,176500,Hillingdon
2971,508500,175500,Hillingdon
2972,510500,175500,Hounslow
2973,510500,175500,Hillingdon
2974,512500,175500,Hounslow
2975,514500,175500,Hounslow
2976,516500,175500,Richmond
2977,516500,175500,Hounslow
2978,518500,175500,Richmond
2979,520500,175500,Richmond
2980,522500,175500,Wandsworth
2981,522500,175500,Richmond
2982,524500,175500,Hammersmith and Fulham
2983,524500,175500,Wandsworth
2984,526500,175500,Wandsworth
2985,526500,175500,Hammersmith and Fulham
2986,528500,175500,Wandsworth
2987,528500,175500,Lambeth
2988,530500,175500,Lambeth
2989,532500,175500,Lambeth
2990,532500,175500,Southwark
2991,534500,175500,Southwark
2992,536500,175500,Lewisham
2993,538500,175500,Lewisham
2994,540500,175500,Greenwich
2995,542500,175500,Greenwich
2996,544500,175500,Bexley
2997,544500,175500,Greenwich
2998,546500,175500,Bexley
2999,548500,175500,Bexley
3000,550500,175500,Bexley
3001,552500,175500,Bexley
3002,504500,174500,Non GLA
3003,504500,174500,Hillingdon
3004,506500,174500,Non GLA
3005,506500,174500,Hillingdon
3006,508500,173500,Hillingdon
3007,508500,173500,Hounslow
3008,510500,173500,Hounslow
3009,512500,173500,Richmond
3010,512500,173500,Hounslow
3011,514500,173500,Richmond
3012,516500,173500,Richmond
3013,518500,173500,Richmond
3014,520500,173500,Richmond
3015,522500,173500,Richmond
3016,522500,173500,Wandsworth
3017,524500,173500,Wandsworth
3018,526500,173500,Wandsworth
3019,528500,173500,Wandsworth
3020,528500,173500,Lambeth
3021,530500,173500,Lambeth
3022,532500,173500,Lambeth
3023,532500,173500,Southwark
3024,534500,173500,Southwark
3025,534500,173500,Lewisham
3026,536500,173500,Lewisham
3027,538500,173500,Lewisham
3028,540500,173500,Lewisham
3029,540500,173500,Greenwich
3030,540500,173500,Bromley
3031,542500,173500,Greenwich
3032,542500,173500,Bromley
3033,544500,173500,Greenwich
3034,544500,173500,Bexley
3035,546500,173500,Bexley
3036,548500,173500,Bexley
3037,550500,173500,Non GLA
3038,550500,173500,Bexley
3039,552500,173500,Non GLA
3040,508500,171500,Non GLA
3041,508500,171500,Hounslow
3042,510500,171500,Non GLA
3043,510500,171500,Hounslow
3044,512500,171500,Richmond
3045,512500,171500,Hounslow
3046,514500,171500,Richmond
3047,516500,171500,Richmond
3048,518500,171500,Richmond
3049,518500,171500,Kingston
3050,520500,171500,Kingston
3051,520500,171500,Richmond
3052,522500,171500,Wandsworth
3053,522500,171500,Merton
3054,524500,171500,Merton
3055,526500,171500,Wandsworth
3056,526500,171500,Merton
3057,528500,171500,Wandsworth
3058,530500,171500,Lambeth
3059,532500,171500,Croydon
3060,532500,171500,Southwark
3061,532500,171500,Lambeth
3062,534500,171500,Lewisham
3063,534500,171500,Southwark
3064,534500,171500,Bromley
3065,536500,171500,Lewisham
3066,536500,171500,Bromley
3067,538500,171500,Lewisham
3068,540500,171500,Lewisham
3069,540500,171500,Bromley
3070,542500,171500,Bromley
3071,542500,171500,Greenwich
3072,544500,171500,Bromley
3073,544500,171500,Greenwich
3074,546500,171500,Bexley
3075,548500,171500,Bexley
3076,550500,171500,Non GLA
3077,552500,171500,Non GLA
3078,512500,169500,Non GLA
3079,512500,169500,Richmond
3080,514500,169500,Non GLA
3081,514500,169500,Richmond
3082,516500,169500,Richmond
3083,518500,169500,Kingston
3084,520500,169500,Kingston
3085,522500,169500,Kingston
3086,522500,169500,Merton
3087,524500,169500,Merton
3088,526500,169500,Merton
3089,528500,169500,Merton
3090,528500,169500,Lambeth
3091,530500,169500,Lambeth
3092,530500,169500,Merton
3093,530500,169500,Croydon
3094,532500,169500,Croydon
3095,534500,169500,Bromley
3096,534500,169500,Croydon
3097,536500,169500,Bromley
3098,538500,169500,Bromley
3099,540500,169500,Bromley
3100,542500,169500,Bromley
3101,544500,169500,Bromley
3102,546500,169500,Bromley
3103,548500,169500,Bromley
3104,550500,169500,Non GLA
3105,550500,169500,Bromley
3106,552500,169500,Non GLA
3107,512500,167500,Non GLA
3108,514500,167500,Non GLA
3109,516500,167500,Non GLA
3110,516500,167500,Richmond
3111,518500,167500,Kingston
3112,520500,167500,Kingston
3113,522500,167500,Kingston
3114,522500,167500,Merton
3115,522500,167500,Sutton
3116,524500,167500,Merton
3117,526500,167500,Merton
3118,526500,167500,Sutton
3119,528500,167500,Merton
3120,528500,167500,Sutton
3121,530500,167500,Sutton
3122,530500,167500,Merton
3123,530500,167500,Croydon
3124,532500,167500,Croydon
3125,534500,167500,Croydon
3126,536500,167500,Croydon
3127,536500,167500,Bromley
3128,538500,167500,Bromley
3129,540500,167500,Bromley
3130,542500,167500,Bromley
3131,544500,167500,Bromley
3132,546500,167500,Bromley
3133,548500,167500,Bromley
3134,550500,167500,Non GLA
3135,517500,165500,Non GLA
3136,517500,165500,Kingston
3137,519500,165500,Kingston
3138,521500,165500,Non GLA
3139,521500,165500,Kingston
3140,523500,165500,Sutton
3141,525500,165500,Sutton
3142,527500,165500,Sutton
3143,529500,165500,Sutton
3144,531500,165500,Croydon
3145,533500,165500,Croydon
3146,535500,165500,Croydon
3147,537500,165500,Bromley
3148,537500,165500,Croydon
3149,539500,165500,Bromley
3150,541500,165500,Bromley
3151,543500,165500,Bromley
3152,545500,165500,Bromley
3153,547500,165500,Bromley
3154,549500,165500,Non GLA
3155,549500,165500,Bromley
3156,517500,163500,Non GLA
3157,517500,163500,Kingston
3158,519500,163500,Non GLA
3159,519500,163500,Kingston
3160,521500,163500,Non GLA
3161,523500,163500,Non GLA
3162,523500,163500,Sutton
3163,525500,163500,Sutton
3164,527500,163500,Sutton
3165,529500,163500,Sutton
3166,531500,163500,Croydon
3167,531500,163500,Sutton
3168,533500,163500,Croydon
3169,535500,163500,Croydon
3170,537500,163500,Croydon
3171,539500,163500,Croydon
3172,539500,163500,Bromley
3173,541500,163500,Bromley
3174,543500,163500,Bromley
3175,545500,163500,Bromley
3176,547500,163500,Bromley
3177,549500,163500,Non GLA
3178,549500,163500,Bromley
3179,517500,161500,Kingston
3180,519500,161500,Non GLA
3181,521500,161500,Non GLA
3182,523500,161500,Non GLA
3183,523500,161500,Sutton
3184,525500,161500,Non GLA
3185,525500,161500,Sutton
3186,527500,161500,Non GLA
3187,527500,161500,Sutton
3188,529500,161500,Croydon
3189,529500,161500,Sutton
3190,531500,161500,Croydon
3191,533500,161500,Croydon
3192,535500,161500,Non GLA
3193,535500,161500,Croydon
3194,537500,161500,Non GLA
3195,537500,161500,Croydon
3196,539500,161500,Non GLA
3197,539500,161500,Croydon
3198,539500,161500,Bromley
3199,541500,161500,Bromley
3200,543500,161500,Bromley
3201,545500,161500,Bromley
3202,547500,161500,Non GLA
3203,547500,161500,Bromley
3204,549500,161500,Non GLA
3205,517500,159500,Non GLA
3206,519500,159500,Non GLA
3207,521500,159500,Non GLA
3208,523500,159500,Non GLA
3209,525500,159500,Non GLA
3210,527500,159500,Non GLA
3211,529500,159500,Croydon
3212,529500,159500,Sutton
3213,531500,159500,Croydon
3214,533500,159500,Non GLA
3215,533500,159500,Croydon
3216,535500,159500,Non GLA
3217,535500,159500,Croydon
3218,537500,159500,Non GLA
3219,539500,159500,Non GLA
3220,539500,159500,Bromley
3221,541500,159500,Bromley
3222,543500,159500,Bromley
3223,545500,159500,Non GLA
3224,545500,159500,Bromley
3225,547500,159500,Non GLA
3226,549500,159500,Non GLA
3227,529500,157500,Non GLA
3228,529500,157500,Croydon
3229,531500,157500,Croydon
3230,533500,157500,Non GLA
3231,533500,157500,Croydon
3232,535500,157500,Non GLA
3233,537500,157500,Non GLA
3234,539500,157500,Non GLA
3235,541500,157500,Non GLA
3236,541500,157500,Bromley
3237,543500,157500,Bromley
3238,545500,157500,Non GLA
3239,545500,157500,Bromley
3240,547500,157500,Non GLA
3241,549500,157500,Non GLA
3242,529500,155500,Non GLA
3243,531500,155500,Non GLA
3244,531500,155500,Croydon
3245,533500,155500,Non GLA
3246,535500,155500,Non GLA
3247,537500,155500,Non GLA
3248,539500,155500,Non GLA
3249,555500,192500,Havering
3250,508500,181500,Hillingdon
3251,554500,180500,Non GLA
3252,554500,180500,Havering
3253,507500,177500,Hillingdon
3254,553500,176500,Non GLA
3255,553500,176500,Bexley
3256,553500,174500,Non GLA
3257,553500,174500,Bexley
3258,553500,172500,Non GLA
3259,553500,170500,Non GLA
3260,529500,182500,City of Westminster
3261,531500,182500,Camden
3262,533500,182500,Hackney
3263,533500,182500,City
3264,528500,180500,City of Westminster
3265,528500,180500,City of Westminster
3266,530500,180500,Lambeth
3267,530500,180500,Camden
3268,532500,180500,City
3269,530500,178500,City of Westminster
3270,530500,178500,City of Westminster
3271,532500,178500,Southwark
3272,532500,178500,Southwark
3273,532500,182500,City
3274,533500,180500,Tower Hamlets
3275,533500,180500,Tower Hamlets
3276,531500,178500,Lambeth
3277,531500,178500,Lambeth
3278,531500,183500,Islington
3279,531500,183500,Islington
3280,531500,181500,City of Westminster
3281,530500,181500,City
3282,532500,181500,Hackney
3283,529500,182500,Camden
3284,529500,182500,Camden
3285,531500,182500,Islington
3286,531500,182500,Islington
3287,533500,182500,Hackney
3288,533500,182500,Hackney
3289,530500,180500,City of Westminster
3290,532500,180500,Southwark
3291,530500,178500,Lambeth
3292,530500,178500,Lambeth
3293,527500,180500,City of Westminster
3294,527500,180500,City of Westminster
3295,531500,178500,Southwark
3296,531500,178500,Southwark
3297,533500,182500,Tower Hamlets
3298,533500,182500,Tower Hamlets
3299,528500,182500,City of Westminster
3300,528500,182500,City of Westminster
3301,530500,182500,Camden
3302,530500,182500,Camden
3303,532500,182500,Islington
3304,532500,182500,Islington
3305,529500,180500,City of Westminster
3306,531500,180500,Southwark
3307,531500,180500,City of Westminster
3308,533500,180500,City
3309,533500,180500,City
3310,529500,178500,City of Westminster
3311,529500,178500,City of Westminster
3312,530500,179500,Lambeth
3313,533500,179500,Southwark
3314,533500,179500,Southwark
3315,528500,182500,Camden
3316,528500,182500,Camden
3317,530500,182500,Islington
3318,530500,182500,Islington
3319,532500,182500,Hackney
3320,532500,182500,Hackney
3321,529500,180500,Camden
3322,531500,180500,Lambeth
3323,533500,180500,Southwark
3324,533500,180500,Southwark
3325,527500,181500,City of Westminster
3326,527500,181500,City of Westminster
3327,531500,181500,Camden
3328,533500,181500,Tower Hamlets
3329,533500,181500,Tower Hamlets
3330,528500,179500,City of Westminster
3331,528500,179500,City of Westminster
3332,530500,179500,City of Westminster
3333,531500,180500,City
3334,529500,181500,Camden
3335,531500,181500,Islington
3336,533500,181500,City
3337,533500,181500,City
3338,532500,179500,Southwark
3339,532500,179500,Southwark
3340,530500,183500,Islington
3341,530500,183500,Islington
3342,528500,181500,City of Westminster
3343,528500,181500,City of Westminster
3344,530500,181500,City of Westminster
3345,529500,179500,City of Westminster
3346,529500,179500,City of Westminster
3347,531500,179500,Lambeth
3348,529500,181500,City of Westminster
3349,531500,181500,City
3350,533500,181500,Hackney
3351,531500,179500,Southwark
3352,531500,179500,Southwark
3353,530500,181500,Camden
3354,532500,181500,Islington
3355,532500,181500,City
